severity,category,address,city,listing_id,page,snippet
HARD,school_steering,CIRC7,Melbourne,78808bf5-0214-41a2-8daf-dd0ecac4df43,,"Hoover Middle School, Harbor City Elementary, and Melbourne Senior High School."
HARD,school_steering,Dharma Apartments,Orlando,70eb6d7c-8ecc-4f2e-999f-3fcdac0c2ba3,,Steps away from Edgewater High School.
HARD,school_steering,Dharma Apartments,Orlando,70eb6d7c-8ecc-4f2e-999f-3fcdac0c2ba3,,Zoned for Lake Silver Elementary School and Lee Middle School.
HARD,school_steering,Dharma Apartments,Orlando,70eb6d7c-8ecc-4f2e-999f-3fcdac0c2ba3,,Convenient walking distance to Edgewater High School.
HARD,school_steering,Dharma Apartments,Orlando,228a09e9-7463-4059-b4c2-c8477b62a381,,"Zoned for Lake Silver Elementary School, Lee Middle School and walking distance to Edgewater High School."
HARD,school_steering,GEOR1527,Orlando,26961f94-abad-41bd-a2c3-5f1b02fbd959,,- Lake Como Elementary School
HARD,school_steering,GEOR1527,Orlando,26961f94-abad-41bd-a2c3-5f1b02fbd959,,- Howard Middle School
HARD,school_steering,GEOR1527,Orlando,26961f94-abad-41bd-a2c3-5f1b02fbd959,,- Boone High School
HARD,school_steering,Myrtle Ave Apartments,Sanford,4392df9a-d6c6-43dd-9920-83df96e5e766,,"Zoned for Pine Crest Elementary, Millennium Middle, and Seminole High School."
HARD,school_steering,Salisbury Apartments,Deland,3a3648af-71c6-4987-a071-857c5b86f390,,"Zoned for Blue Lake Elementary School, DeLand Middle School, and DeLand High School."
HARD,school_steering,Salisbury Apartments,Deland,f8a9c292-b8f9-484c-b8d8-bb345aa01d5b,,"Zoned for Blue Lake Elementary School, DeLand Middle School, and DeLand High School."
HARD,school_steering,The Carl,Orlando,87b87792-57f8-441e-808a-87c2ae151eb8,,"Excellent Schools: Situated within the Lake Silver Elementary, Lee Middle, and a short stroll to Edgewater High School zones."
HARD,school_steering,The Carl,Orlando,11c9f93a-a559-43c1-b967-3242f6e6ef29,,"Location & Community Perks Situated in a prime Orlando location, this property offers unmatched access to local amenities and top-rated schools:"
HARD,school_steering,The Carl,Orlando,11c9f93a-a559-43c1-b967-3242f6e6ef29,,"Top-Tier School Zoning: Lake Silver Elementary, Lee Middle School, and walking distance to Edgewater High School."
HARD,school_steering,The Lofts at Concord,Orlando,a15e72c2-5fc0-4131-8e9d-a13e2ebde2e6,,"Zoned for Lake Como Elementary, Lake Como Middle, and Edgewater High Schools."
HARD,school_steering,WMUR61,Orlando,23d8bdc1-f9c0-465e-86c2-9eb5cc2b6e89,,"Located just minutes from local shops, dining, and entertainment, this home is zoned for BlanknerK-8 School, and Boone High School."
BRAND,banned_word,1 West Cary Apartments,Richmond,c7c68793-aa25-4f3c-8a5b-dd1c0640681e,,"Our spacious one-bedroom, one-bathroom apartments combine affordability and convenience with the necessary amenities you seek for your modern lifestyle."
BRAND,banned_word,1 West Cary Apartments,Richmond,6beeb511-9c48-4e30-b682-d0032a33fffe,,"This cozy and modern apartment features one bedroom and one bathroom, perfect for those seeking a comfortable and affordable living space."
BRAND,banned_word,1061 Charter Oak Lane,Altamonte Springs,2a0d0989-d9e7-4696-b79d-2a98557f9ff8,,"Located just minutes from local shops, restaurants, and major roadways, this home is ideal for anyone searching for affordable rentals near Altamonte Mall, Uptown Altamonte, and I-4 access—all while enjoying a quiet neig"
BRAND,banned_word,1216 Cloverlawn Ave - A,Orlando,858aa349-b17e-45a0-94b3-46e02ebfb96a,,"Welcome to 1216 Cloverlawn, a cozy and affordable 600 SF duplex unit nestled in the vibrant SoDo District of Orlando."
BRAND,banned_word,1216 Cloverlawn Ave - A,Orlando,858aa349-b17e-45a0-94b3-46e02ebfb96a,,- Affordable Living: Experience the best of Orlando living at a price that won’t break the bank.
BRAND,banned_word,1216 Cloverlawn Ave - B,Orlando,8335602c-d79c-4f13-abe3-18bcf317f60f,,"Nestled in a friendly community, this home is ideal for individuals or couples seeking an affordable living option without sacrificing the essence of a personal touch."
BRAND,banned_word,2203 Silver Pines Pl #601,Orlando,dd48c861-25e1-4c0a-af55-bdac81e1ba20,,"Welcome home to this inviting 3-bedroom, 1-bath condo offering the perfect blend of space, functionality, and affordability."
BRAND,banned_word,2252 Weber St,Lakeland,91a51e13-4781-4b49-ac2e-edf1ba8c2ab3,,"This home has everything you need at an affordable price comfort, privacy, and space."
BRAND,banned_word,405 NE Avenue M,Winter Haven,9b35b12a-fe80-4c76-8425-6962eb48e1e2,,"Water is included in the rent, making this home both convenient and affordable."
BRAND,banned_word,517-B Blackbird Lane,Poinciana,80ec6efc-c0e1-4623-843e-371d3172e0bb,,"Prime Poinciana Location: Conveniently located just minutes from local shops, restaurants, and everyday essentials, this home is perfect for those looking for affordable rentals near central Poinciana amenities while enj"
BRAND,banned_word,5325 Curry Ford Rd Unit B201,Orlando,1a7bd754-f67d-4ee4-bb35-9b9ae5cf7905,,"This charming second-floor unit offers the perfect blend of affordability, comfort, and prime location."
BRAND,banned_word,5420 Tessin Trl,Saint Cloud,0829539d-6f04-46c5-9e59-4bf99945fb8e,,"If you’re searching for a single-family rental near Lake Nona, an affordable home for rent in Saint Cloud, FL, or a quiet neighborhood with modern accessibility, this home is an excellent choice."
BRAND,banned_word,Champions Village,Kissimmee,c2566f88-f68f-4355-9adf-0080fc4d8a93,,Discover affordable luxury and unbeatable value at Champions Village.
BRAND,banned_word,Champions Village,Kissimmee,c3e99e98-6885-4d84-9009-ab840b64c11d,,Discover affordable luxury and unbeatable value at Champions Village.
BRAND,banned_word,Champions Village,Kissimmee,2170466b-173c-4e48-a45a-bf3f689b4f62,,Discover affordable luxury and unbeatable value at Champions Village.
BRAND,banned_word,Champions Village,Kissimmee,647eb5c8-b68e-47a8-b744-9791208c86c1,,Discover affordable luxury and unbeatable value at Champions Village.
BRAND,banned_word,Crossings at Conway,Orlando,2fbc8d71-9e2c-4241-8c81-5e40992fc456,,"With easy access to major roadways and everyday essentials nearby, Crossings at Conway provides an ideal blend of comfort, convenience, and affordability in a highly sought-after location."
BRAND,banned_word,Crossings at Conway,Orlando,1201dda5-54e4-4b26-ad9a-68434dd26fbf,,"Come see this affordable two- bedroom one-bath in Orlando, FL."
BRAND,banned_word,GEOR1527,Orlando,26961f94-abad-41bd-a2c3-5f1b02fbd959,,"If you’re searching for an affordable rental near Downtown Orlando with neighborhood charm, this home checks all the boxes."
BRAND,banned_word,Harwood,Orlando,248eda02-ada8-432b-ac29-467e66127e9e,,**Cozy & Affordable Retreat in the Heart of Orlando - 317 E.
BRAND,banned_word,Harwood,Orlando,248eda02-ada8-432b-ac29-467e66127e9e,,"Perfect for those who crave character and convenience, this budget-friendly gem is ready to be your launchpad to the vibrant pulse of the city."
BRAND,banned_word,Harwood,Orlando,248eda02-ada8-432b-ac29-467e66127e9e,,Don’t sleep on this rare find—affordable living this close to Downtown Orlando doesn’t come around often.
BRAND,banned_word,Keys at Wildwood,Oxford,955b448f-a7d1-4904-8550-44095325e930,,Are you looking for an affordable luxury rental near The Villages?
BRAND,banned_word,Keys at Wildwood,Oxford,c87d7ccb-bb47-45a3-bc90-2826c57c7d48,,Are you looking for an affordable luxury rental near The Villages?
BRAND,banned_word,Lake Tyler Manor,Orlando,d34368da-d24b-4cda-b42e-7ef2fb9eeef2,,Hassle-Free Living & Exceptional Value We make renting easy and affordable.
BRAND,banned_word,Mirabella Apartments,Gainesville,404fb76e-b5da-4060-ba4b-c4fdd9c46967,,LOWEST PRICE OF SUMMER!!!
BRAND,banned_word,Mirabella Apartments,Gainesville,aaac487a-843a-4217-8e6c-b9590af076e9,,LOWEST PRICE OF SUMMER!!!
BRAND,banned_word,Napiers Cir.,Orlando,90791133-34e0-4cf8-891a-bbc587b60f09,,Affordable Living Near UCF!
BRAND,banned_word,Napiers Cir.,Orlando,90791133-34e0-4cf8-891a-bbc587b60f09,,Incredible Price: Take advantage of this rare opportunity to live so close to UCF at an affordable rate.
BRAND,banned_word,North Pointe Place,Orlando,f2e69426-808f-41ad-9960-4d0a4d5cb61d,,"Affordable, move-in-ready rentals near the AdventHealth complex go fast!"
BRAND,banned_word,Salisbury Apartments,Deland,117ae2a5-527f-4354-baac-e0a43b5a527e,,Affordable Living: Enjoy the benefits of a newly renovated studio apartment without breaking the bank.
BRAND,banned_word,San Leon,Sanford,da92d6f8-dd2c-4d08-8bb8-17c5bc057e0b,,"Additionally, this apartment comes with a convenient, affordable storage room, allowing you to keep additional belongings organized and easily accessible."
BRAND,banned_word,Stetson Apartments,Deland,bda7c1c7-638d-4b9c-b68c-b7e02e87aac0,,Affordable Living: An excellent opportunity for budget-conscious individuals seeking a downtown lifestyle.
BRAND,banned_word,Stetson Apartments,Deland,cbf55946-2fab-4b32-9798-b1fd18caf3c5,,"- Affordable Living: At just $1,100 per month, this is an incredible opportunity to live in a prime location without breaking the bank."
SOFT,phone,1026 12th St N,St. Petersburg,e2d33c2b-92e4-404f-9ee6-12ee6bbae537,,813-787-4477 or 813-553-3444!
SOFT,phone,1028 Cranberry Rd SE,Palm Bay,16f8274d-843f-4602-b10a-aae650995662,,Call (407) 585-2721  for your private tour.
SOFT,phone,1028 Pavia Dr,Apopka,7ce723d5-9c0f-4ec5-b01a-53b42ae1a6c5,,407-585-2721.
SOFT,phone,103 Vista Verdi Cir #309,Lake Mary,d04f56d7-cd84-460a-ac48-1f18c082f1e4,,"Professionally leased by Atrium Management, Call 407-585-2721 today for an appointment to view this beautiful condo."
SOFT,phone,106 Sycamore Ct,Sanford,0cd6233b-6c04-42e6-ba7f-d47f3875ea41,,Call 407-585-2721 for an appointment to view this property.
SOFT,phone,1102 Levensor Court,Sanford,144f768c-edf8-467c-9960-5a5a71e3b07f,,"Professionally managed by Atrium Management, call 407-585-2721."
SOFT,phone,1123 Travertine Terrace,Sanford,71f9dedf-058e-44de-a257-7eca260f3912,,Call 407-585-2721 today for an appointment to view this beautiful home.
SOFT,phone,1224 Sebastian Cove,Lake Mary,808eaa06-598d-4c33-83cb-62da23954f4e,,"Professionally managed by Atrium Management, Call 407-585-2721 today for a private showing."
SOFT,phone,124 Becket Ln,Heathrow,2d3f69f3-dd64-4dc8-97ca-e1de58d01096,,"Professionally managed by Atrium Management, Call 407-585-2721 today for a private showing."
SOFT,phone,12407 Ballentrae Forest Dr,Riverview,02903c0a-4dd5-488e-aa77-ca1cc956e145,,"Professionally managed by Atrium Management, Call 407-259-8155 today for a private showing."
SOFT,phone,125 Bel Fiore Cove,Sanford,0a076c76-0590-43e5-a380-ea5b5626f26c,,Call 407-585-2721 today for an appointment to view this unit.
SOFT,phone,1280 Katrina Course,Palm Bay,0f1dbde0-203d-40da-92ed-4050a17e09e8,,Professionally managed by Atrium Management Company Call (407) 585-2721 to schedule your in-person showing.
SOFT,phone,13352 Willow Bluestar Loop,Riverview,9cd02b78-e813-4179-98bb-cfae6eb2a147,,"This home is professionally leased and managed by Atrium Management, Call 813-787-4477 today for a private showing."
SOFT,phone,13616 SW 61st Circle,Ocala,b718e8c7-1ee1-4411-963c-8d263077c79c,,904-290-2931
SOFT,phone,137 Villa Di Este Ter,Lake Mary,40d85c0e-e32f-4b70-8c01-536a739bb407,,Contact 407-585-2721 to arrange your private showing.
SOFT,phone,1498 Farrindon Cir,Heathrow,542d8fcb-83b4-4999-aed3-702414f9358e,,Please contact Atrium Management at 407-585-2721 to arrange a showing.
SOFT,phone,1522 Travertine Ter,Sanford,c1fb1181-3fef-4224-9e84-9f069e28a2de,,Call 407-585-2721 today for an appointment to view this beautiful home.
SOFT,phone,1567 Farrindon Circle,Lake Mary,3c0c53ec-f601-4650-86e1-a3a5029f0fa9,,Please contact Atrium Management at 407-585-2721 to arrange a showing.
SOFT,phone,1766 Travertine Terrace,Sanford,ed4e30d2-e903-40e8-bf3a-dc12b4a8af67,,Call 407-585-2721 today for an appointment to view this beautiful home.
SOFT,phone,17973 Frame Bend,Land O Lakes,7cd662ae-2f7d-4e0d-bd24-5e621ac638af,,"Professionally managed by Atrium Management, 813-553-3444 today for a private showing."
SOFT,phone,1810 NW 23rd BLVD #112,Gainesville,7ee5f3b8-2365-43ed-a7bd-ed8ddeb12421,,"(352) 505-5174 (Trash, Sewer, Pest INCLUDED)!!!!"
SOFT,phone,212 High Castle Lane,Longwood,7d529832-d234-48fa-b3f8-8e29f31ce867,,Contact Atrium Management at 407.585.2721 for a private tour or more information.
SOFT,phone,222 Arbor Lakes Circle,Sanford,67dc4514-f221-40ae-bdca-81554c33ae79,,Call 407-585-2721 today for an appointment to view this property.
SOFT,phone,2252 Weber St,Lakeland,91a51e13-4781-4b49-ac2e-edf1ba8c2ab3,,863-688-1000
SOFT,phone,2400 Feather Sound Dr APT 827,Clearwater,c49cee38-01c3-4f0e-bdbb-32b92a9f655b,,813-355-9968 or 813-553-3444.
SOFT,phone,2408 Rob Ln,Orlando,0e5f2833-78f8-4471-8753-04856422b658,,407-585-2721.
SOFT,phone,3703 E North Bay St,Tampa,173627eb-c2ec-42d7-8192-7431c661f03b,,813-553-3444
SOFT,phone,3810 Deeson Rd Unit 2,Lakeland,f4c6829e-4931-49b3-ba5d-579ab1740bf0,,863-320-0517
SOFT,phone,405 NE Avenue M,Winter Haven,9b35b12a-fe80-4c76-8425-6962eb48e1e2,,Contact Our Leasing Agent Today - (863) 320-0517
SOFT,phone,4351 Paraglider Place,Wesley Chapel,08bec036-17ee-45e9-9e3a-a6b90bd2f5f3,,Professionally managed by Atrium Management Company - CALL (813) 787-4477
SOFT,phone,4355 Paraglider Place,Wesley Chapel,323b1e97-c296-4de6-bf7b-90be08845c5e,,Professionally managed by Atrium Management Company: CALL (813)553-3444.
SOFT,phone,4359 Paraglider Place,Wesley Chapel,99dbe2c7-2770-4f92-be2b-88ba383199e8,,"Professionally managed by Atrium Management Company, call (813)553-3444 for additional information, or to schedule your personal tour."
SOFT,phone,4554 Shanewood Ct,Orlando,43a2e3a6-8a21-44ba-a4ae-0bd8e2208fe2,,407-585-2721!!!
SOFT,phone,4760 SE 30th Ct,Ocala,085da860-c9d5-40ee-8d1e-d9b768101e65,,352-505-5174
SOFT,phone,5 Laurel Pass,Ocala,0182f549-bb79-43f3-b7d3-d1d25fab94d8,,904-290-2931
SOFT,phone,5 Laurel Pass,Ocala,bccb2495-b81b-4be9-a93e-62d584e80fc3,,Gladys Weeks Leasing Coordinator Phone: 352-462-4414
SOFT,phone,527 Cidermill Place,Lake Mary,3ede45a7-09ba-4c27-81fb-b495c08a83ae,,Contact us at 407-585-2721 to secure your viewing appointment today.
SOFT,phone,5405 Napoli Cove,Lake Mary,4310e451-dfe8-4e9b-a068-ccb0c007c266,,"Professionally Managed by Atrium Management, call 407-585-2721 today to set up your private showing."
SOFT,phone,5557 Berwood Dr,Orlando,3f575a12-ae5c-4478-bf60-06cd6f40a094,,"Professionally Managed by Atrium Management, call 407-585-2721 for an appointment to view this home."
SOFT,phone,608 S Lincoln Ave,Tampa,887ff2ff-aa08-497a-83df-1424ac0225d8,,813-355-9968
SOFT,phone,611 E. Amelia Street,Orlando,d588ac42-b149-4491-bd17-56beb22174a5,,"Professionally Managed by Atrium Management, call 407-585-2721 today to set up your private showing."
SOFT,phone,7705 N Branch Ave,Tampa,73d7670f-9611-4077-bea8-90344ef20471,,Professionally Managed by Atrium Management 813-553-3444 Available July 4th 2025.
SOFT,phone,8205-31 Sun Spring Circle,Orlando,6651a170-28c5-4455-ae22-560c7c30b018,,407-585-2721
SOFT,phone,8503 N Semmes St Unit B,Tampa,503741ed-3ca9-49a2-8fee-1a1c4b50522d,,813-553-3444
SOFT,phone,913 New Bedford Drive,Deland,a80777c0-4edd-4695-ab10-45102dd2bd78,,(407) 585-2721.
SOFT,phone,CIRC7,Melbourne,78808bf5-0214-41a2-8daf-dd0ecac4df43,,Professionally managed by Atrium Management Company — call (407) 585-2721   to schedule your in-person showing.
SOFT,phone,Centerpoint Apartments,Gainesville,2d5d3fd7-97b2-4c4a-a94d-0b11154c57f5,,Gladys Weeks Leasing Coordinator | Atrium Management 352-462-4414
SOFT,phone,Champions Chase,Davenport,7d7af5fb-b147-49d1-b4a1-863058bf39b6,,For more information contact our leasing team at (407) 243-8382.
SOFT,phone,Champions Chase,Davenport,48a22420-6338-46a9-a0a8-36578d6da254,,For more information contact our leasing team at (407) 243-8382.
SOFT,phone,Champions Chase,Davenport,3573dd6d-60b9-4025-919d-c539765cb04e,,For more information contact our leasing team at (407) 243-8382.
